id	emotion
1597_0054_A_1091	-0.15802446007728577,0.1310003250837326,0.21135453879833221,0.7845500111579895,0.48717114329338074,0.5126702189445496
1597_0054_A_1092	0.03759937360882759,0.19855822622776031,0.2894717752933502,-0.058517936617136,0.19233167171478271,0.5368474721908569
1597_0054_A_1104	0.05639718472957611,0.032429903745651245,0.31800171732902527,0.13178104162216187,1.2394710779190063,0.7967658638954163
1597_0054_A_1106	-0.11686407029628754,0.23869071900844574,0.14276878535747528,0.059833165258169174,0.13483065366744995,0.08658082783222198
1597_0057_A_1154	-0.07528561353683472,0.06788403540849686,0.025321219116449356,0.050200629979372025,0.1044730618596077,0.1718371957540512
1597_0057_A_1155	-0.0957568883895874,0.08601927012205124,0.26890748739242554,0.11761545389890671,0.0715099349617958,0.06191462650895119
1597_0057_A_1156	-0.20301693677902222,0.08907973021268845,0.7185931205749512,0.060207705944776535,0.25229600071907043,0.07832011580467224
1597_0054_A_1068	0.11253924667835236,0.07208985835313797,0.2768142819404602,-0.12894056737422943,0.44484201073646545,0.7346537709236145
1597_0054_A_1078	-0.183054119348526,0.12098030000925064,0.03722867742180824,1.5092896223068237,-0.098284050822258,0.5719125866889954
1597_0054_A_1086	-0.012696370482444763,0.217299684882164,-0.08788137137889862,0.0451432541012764,-0.024556919932365417,0.18758252263069153
1597_0054_A_1095	-0.09371389448642731,0.10844357311725616,-0.03011361137032509,0.18230213224887848,0.00652477890253067,0.12375372648239136
1597_0054_A_1096	0.044521745294332504,2.75924015045166,0.2016884833574295,0.14204488694667816,-0.20780275762081146,0.018137622624635696
1597_0054_A_1097	0.11971703171730042,0.4127933382987976,0.311992347240448,-0.06274502724409103,0.38847091794013977,0.4439469873905182
1597_0054_A_1099	0.0963725596666336,-0.3142266571521759,0.40005603432655334,0.4952273964881897,1.686747670173645,1.3853204250335693
1597_0054_A_1107	-0.12239941954612732,0.26328927278518677,0.07930193841457367,0.09582316875457764,0.31215277314186096,0.015298816375434399
1597_0054_A_1111	-0.11786921322345734,-0.011638051830232143,0.014389295130968094,-0.030937623232603073,0.045524001121520996,1.0362588167190552
1597_0055_A_1114	-0.1298139989376068,0.11255331337451935,-0.015141543000936508,0.10290028899908066,0.020604200661182404,0.06328774988651276
1597_0055_A_1118	-0.07478795945644379,0.038631752133369446,0.0025827474892139435,0.07299544662237167,-0.07144978642463684,0.010162877850234509
1597_0055_A_1120	0.19592106342315674,0.04050853103399277,0.09198018908500671,0.05233553424477577,0.04210585355758667,0.6562373042106628
1597_0057_A_1160	-0.1928539276123047,0.02870786190032959,0.0817265659570694,0.24013100564479828,-0.09888727962970734,0.10978032648563385
1597_0057_A_1161	-0.0433538593351841,0.04420941323041916,0.19624672830104828,0.08265775442123413,0.04963859170675278,0.34048858284950256
1597_0057_A_1162	-0.1707991510629654,0.048726096749305725,0.2978280484676361,0.10927359759807587,0.08842511475086212,0.12927810847759247
1597_0057_A_1164	0.09466508030891418,0.696672260761261,0.0225273035466671,0.0528053343296051,0.039723191410303116,0.06806030869483948
1597_0057_A_1166	-0.24470877647399902,0.1026068925857544,0.09339284896850586,0.09149143844842911,0.27840498089790344,0.5215551257133484
1597_0057_A_1167	-0.09348815679550171,0.08589930087327957,0.28280967473983765,0.13938535749912262,0.06831034272909164,0.026702802628278732
1597_0057_A_1168	-0.24726468324661255,0.027986198663711548,0.18103116750717163,-0.008587573654949665,0.11133986711502075,0.31931477785110474
1597_0057_A_1163	-0.08986391127109528,0.1460750550031662,0.11876985430717468,0.15043453872203827,0.015149883925914764,0.10153203457593918
1597_0057_A_1165	0.00015429779887199402,0.19905568659305573,0.03967506065964699,0.6121256351470947,0.07660868763923645,0.24671170115470886
1597_0057_A_1169	-0.0415392704308033,-0.012171014212071896,0.19720326364040375,0.8876966834068298,0.01146204024553299,0.29529252648353577
1597_0057_A_1170	0.016088787466287613,0.11584465950727463,0.055417630821466446,-0.0023837750777602196,-0.06268436461687088,-0.009921145625412464
1597_0057_A_1171	-0.06283116340637207,0.13450969755649567,0.3299824893474579,0.07818017154932022,0.14225846529006958,-0.051593732088804245
1597_0057_A_1172	-0.06176760420203209,0.06692355871200562,0.4575691521167755,0.2993576228618622,0.053039975464344025,0.06679143011569977
1597_0057_A_1173	-0.08650632202625275,0.12218848615884781,0.1608089953660965,0.05165896937251091,0.08756496757268906,0.11121393740177155
1597_0057_A_1174	0.3040536046028137,0.27329742908477783,0.033245060592889786,-0.06465131789445877,0.12734615802764893,0.31303882598876953
1597_0057_A_1176	-0.14945191144943237,-0.11361046135425568,0.2670014798641205,1.27907133102417,0.36950963735580444,0.30524641275405884
1597_0057_A_1179	-0.16770952939987183,-0.06383620947599411,0.054883915930986404,1.102434754371643,0.40239253640174866,1.1058348417282104
1597_0057_A_1181	-0.1899968385696411,0.06782451272010803,0.10834163427352905,1.1551117897033691,0.15990802645683289,0.3674509525299072
1597_0057_A_1182	-0.23895424604415894,-0.04129069298505783,0.2585042715072632,1.304551601409912,0.3052625060081482,0.35882407426834106
1597_0057_A_1187	0.0012020580470561981,0.1566639095544815,-0.002701845020055771,-0.0007044365629553795,0.008211232721805573,0.06990072131156921
1597_0057_A_1189	-0.06787635385990143,0.10817908495664597,0.25376150012016296,0.13862347602844238,-0.08121572434902191,0.3120349645614624
1597_0057_A_1190	-0.10543949902057648,0.07138153165578842,0.158538818359375,0.12767353653907776,-0.03331308811903,0.39329394698143005
1597_0058_A_1195	-0.027791578322649002,0.5272472500801086,0.2845359742641449,0.3327670693397522,0.15759895741939545,0.020477216690778732
1597_0058_A_1199	-0.12835972011089325,-0.00551996286958456,-0.005380239337682724,0.04955852031707764,-0.01063651591539383,0.11228062212467194
1597_0058_A_1202	-0.15542709827423096,0.04656367748975754,0.08934780955314636,0.09270504117012024,0.07429593801498413,0.27022242546081543
1597_0058_A_1204	-0.0964568704366684,0.08572734147310257,-0.08151237666606903,0.2367926388978958,0.03827434033155441,0.3401687443256378
1597_0058_A_1205	0.0733053982257843,0.43049025535583496,0.13347549736499786,0.21136179566383362,0.07946982979774475,-0.07976484298706055
1597_0058_A_1207	-0.00032333657145500183,0.36838680505752563,0.2672555148601532,0.15066491067409515,0.09909188747406006,-0.2727310359477997
1597_0058_A_1208	0.029366914182901382,0.4854792654514313,0.2621716856956482,0.03793303295969963,-0.007231712341308594,-0.19794677197933197
1597_0058_A_1215	-0.14066076278686523,-0.28975817561149597,0.49349233508110046,1.0658762454986572,0.3807448446750641,0.030725892633199692
1597_0058_A_1216	-0.021131690591573715,0.05143909901380539,0.0791432112455368,0.043479837477207184,0.03103041648864746,0.1846807301044464
1597_0058_A_1219	-0.16163820028305054,0.08526863157749176,-0.0011098049581050873,0.12109431624412537,-0.05517101287841797,0.21293222904205322
1597_0058_A_1222	-0.003083284944295883,0.1336551457643509,-0.023656103760004044,0.11398334801197052,0.2346528023481369,0.0019422797486186028
1597_0058_A_1223	-0.10373851656913757,0.13307563960552216,0.11191758513450623,0.21113009750843048,0.02436421811580658,0.05163808539509773
1597_0058_A_1226	-0.3310985565185547,-0.019465364515781403,-0.1278277337551117,1.0303621292114258,0.29036930203437805,0.00408442597836256
1597_0058_A_1231	0.16523338854312897,0.08162559568881989,0.46916764974594116,0.9077572822570801,0.06868921965360641,0.23313270509243011
1597_0058_A_1232	-0.10554951429367065,0.1329578161239624,-0.03232539817690849,0.0672890692949295,0.1085185557603836,0.5162211656570435
1597_0058_A_1236	-0.38572418689727783,0.2961876392364502,0.0468355230987072,1.74944007396698,0.5202220678329468,0.5697662830352783
1597_0058_A_1239	-0.1652677059173584,-0.03389952331781387,0.008207205682992935,0.10997837036848068,0.8256235122680664,0.5618039965629578
1597_0058_A_1240	0.11862742900848389,0.30087822675704956,0.10956938564777374,0.3085373044013977,0.501612663269043,0.7837768197059631
1597_0058_A_1241	0.20353460311889648,0.23662954568862915,0.28785067796707153,0.5158026814460754,0.416644424200058,0.5029313564300537
1597_0058_A_1242	-0.013131331652402878,0.1581226885318756,0.29282036423683167,0.5988509058952332,0.5478923320770264,0.3171028792858124
1597_0058_A_1243	-0.11943057179450989,0.1224394217133522,-0.06790928542613983,0.07078526169061661,-0.045321933925151825,0.03301883488893509
1597_0058_A_1244	-0.04731007292866707,0.12137661129236221,-0.026952262967824936,0.0690038800239563,0.03271597623825073,0.0035490086302161217
1597_0058_A_1245	-0.11933273077011108,0.10371115058660507,0.07419012486934662,0.16915138065814972,-0.03594524413347244,-0.08243852853775024
1597_0058_A_1249	-0.11858421564102173,0.1281372457742691,0.00976477935910225,0.07324366271495819,0.015294179320335388,0.13728536665439606
1597_0058_A_1250	-0.19676882028579712,0.010628351010382175,0.06823940575122833,0.09866076707839966,-0.06843054294586182,0.14387571811676025
1597_0058_A_1255	-0.04607969895005226,0.19696034491062164,-0.057315077632665634,0.1360117346048355,0.1495804786682129,0.09592656791210175
1597_0058_A_1256	-0.04343399032950401,0.11362412571907043,0.15919162333011627,0.12362024188041687,0.01905597746372223,0.07831374555826187
1597_0058_A_1258	-0.06960150599479675,0.31180280447006226,-0.09017090499401093,-0.09344979375600815,-0.09279339015483856,0.20074547827243805
1597_0058_A_1261	-0.2077740877866745,0.08719680458307266,0.5297690033912659,0.034293122589588165,0.2138100564479828,0.2936001718044281
1597_0058_A_1262	-0.13872388005256653,0.07323899865150452,0.03508048132061958,0.34154942631721497,-0.023517698049545288,0.28113460540771484
1597_0058_A_1264	0.01745203509926796,0.032773278653621674,0.1262255162000656,0.11361801624298096,0.2266032099723816,0.4454258382320404
1597_0057_A_1180	-0.10224032402038574,-0.19883237779140472,0.07410281896591187,2.126225233078003,0.5973312854766846,0.3919609487056732
1597_0057_A_1183	0.00459376722574234,0.0897526666522026,0.1168958842754364,0.13138796389102936,-0.01290787011384964,0.21065594255924225
1597_0057_A_1184	0.03305423632264137,0.03236169368028641,0.12072142958641052,0.16000831127166748,0.008486300706863403,0.29287412762641907
1597_0057_A_1185	-0.029709216207265854,0.02944154292345047,0.12639731168746948,0.1650322824716568,0.006159186363220215,0.2830439805984497
1597_0057_A_1188	-0.15881064534187317,0.0454150065779686,0.07239988446235657,0.06360926479101181,-0.05477499961853027,0.11139612644910812
1597_0057_A_1191	1.8077340126037598,0.6000058054924011,-0.16576197743415833,-0.2599370777606964,0.0675848051905632,0.3423100411891937
1597_0057_A_1192	-0.0037157759070396423,0.1065235286951065,0.03409041836857796,0.03292965143918991,-0.05160316824913025,0.508278489112854
1597_0058_A_1193	-0.04380699619650841,0.11033462733030319,0.016547489911317825,0.07500491291284561,-0.04150332510471344,0.08672414720058441
1597_0058_A_1200	-0.13376203179359436,0.07832515984773636,0.04185989871621132,0.06428416073322296,0.0428532138466835,0.05223388224840164
1597_0058_A_1206	-0.09872177243232727,0.11249932646751404,0.06487379968166351,0.040594976395368576,0.3246019780635834,0.2959875762462616
1597_0058_A_1209	-0.11341002583503723,0.005986922420561314,0.08312174677848816,0.1594819873571396,0.12382307648658752,0.19408470392227173
1597_0058_A_1211	-0.08671990036964417,0.014060997404158115,-0.023469027131795883,0.07894239574670792,-0.05553428828716278,0.017988767474889755
1597_0058_A_1212	-0.10563431680202484,0.004215830005705357,-0.049817610532045364,0.023351695388555527,-0.04607822000980377,0.06283101439476013
1597_0058_A_1213	-0.16098470985889435,-0.1386672556400299,0.31188130378723145,0.8687540292739868,0.5169373750686646,0.748500406742096
1597_0058_A_1217	-0.19098635017871857,0.22268418967723846,-0.019381094723939896,0.19560007750988007,0.4156211018562317,1.0932749509811401
1597_0058_A_1218	-0.16322734951972961,0.0068431878462433815,-0.06354989111423492,0.34974220395088196,-0.0812571570277214,0.11164674162864685
1597_0058_A_1227	0.01243201270699501,0.40651825070381165,0.03973202779889107,0.09292520582675934,0.6489838361740112,0.3433806896209717
1597_0058_A_1229	-0.1804828643798828,0.011514426209032536,0.22933517396450043,0.29217612743377686,0.2625682055950165,0.21592776477336884
1597_0058_A_1230	-0.04238634929060936,-0.03136079013347626,0.1461450308561325,0.14346319437026978,0.33068451285362244,0.4338366985321045
1597_0058_A_1238	-0.2431620955467224,0.3151804506778717,0.5658746361732483,1.0480817556381226,0.6787317991256714,-0.17917734384536743
1597_0058_A_1247	-0.0880632996559143,0.04796779155731201,0.1908721774816513,0.03163270279765129,0.038701094686985016,0.7194721102714539
1597_0058_A_1248	-0.1667477935552597,0.11772572249174118,0.24553240835666656,0.10446273535490036,0.09681018441915512,0.045815665274858475
1597_0058_A_1251	-0.12893271446228027,0.06504689157009125,-0.03329150751233101,0.08279717713594437,0.04037802666425705,0.046698227524757385
1597_0058_A_1252	-0.10719726979732513,0.001752675510942936,-0.03692784532904625,0.03989864140748978,0.029532551765441895,0.11213189363479614
1597_0058_A_1253	-0.2141837626695633,-0.010201401077210903,0.01991921290755272,0.10712429881095886,0.06393660604953766,0.28983935713768005
1597_0058_A_1254	-0.03779475763440132,0.035377323627471924,0.04514455422759056,0.06079871952533722,0.049266234040260315,0.7667345404624939
1597_0058_A_1257	-0.03042508289217949,0.11506269127130508,0.17923064529895782,0.08758214116096497,0.046788014471530914,0.050982628017663956
1597_0058_A_1259	-0.08944739401340485,-0.019422531127929688,0.1016397625207901,0.7606647610664368,0.23549264669418335,0.4553613066673279
1597_0058_A_1260	-0.1584894210100174,-0.18566277623176575,0.02924301102757454,0.8254890441894531,0.15353313088417053,0.3686923682689667
1597_0057_A_1175	-0.04199466481804848,0.12888002395629883,0.08516252040863037,0.4765756130218506,-0.01534995436668396,0.2208518385887146
1597_0057_A_1177	-0.07782422006130219,0.047932036221027374,-0.0024331845343112946,0.6981436014175415,0.3120397627353668,1.0658665895462036
1597_0057_A_1178	0.020172659307718277,-0.019597046077251434,0.1710411161184311,0.4240362048149109,0.5027623176574707,0.20667655766010284
1597_0058_A_1197	-0.132023423910141,0.08836749941110611,0.21874339878559113,-0.05878570303320885,0.06692320108413696,0.1419275403022766
1597_0058_A_1201	-0.14457416534423828,0.2148190438747406,0.20487724244594574,1.105717420578003,0.34501534700393677,0.8967392444610596
1597_0058_A_1203	-0.14487527310848236,-0.00029450561851263046,-0.05717546120285988,0.09315527975559235,-0.0787150114774704,0.13254711031913757
1597_0058_A_1210	-0.11471419036388397,0.022761046886444092,0.08145803213119507,0.13309355080127716,0.12259643524885178,0.2879783809185028
1597_0058_A_1214	-0.07704624533653259,-0.08297062665224075,0.123397096991539,0.31112799048423767,0.013144031167030334,0.029751259833574295
1597_0058_A_1224	-0.3442390561103821,0.09003960341215134,-0.15499044954776764,0.9591238498687744,0.15553101897239685,0.08739172667264938
1597_0058_A_1225	-0.019000541418790817,0.02810879796743393,0.08293218910694122,0.24984203279018402,0.3597927689552307,0.06676268577575684
1597_0058_A_1228	-0.0534774474799633,0.279636025428772,0.06975425779819489,0.0832056999206543,0.8210749626159668,0.15555903315544128
1597_0058_A_1233	0.15770718455314636,0.1547059565782547,0.07664290070533752,0.12470093369483948,0.46443983912467957,0.23403234779834747
1597_0058_A_1234	-0.1886056363582611,-0.10459544509649277,0.08956758677959442,1.0815422534942627,0.40380731225013733,0.44901564717292786
1597_0058_A_1235	-0.08921472728252411,-0.026128239929676056,0.24307318031787872,0.3621157109737396,0.4969882369041443,0.2807075083255768
1597_0058_A_1237	-0.02580663561820984,0.2888925075531006,0.581701397895813,0.826949954032898,0.45401057600975037,-0.04298008978366852
1597_0058_A_1263	2.036332607269287,0.6124295592308044,-0.176145538687706,-0.0424971841275692,0.12975972890853882,1.1037213802337646
